"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","categorical value concept code","categorical value concept name","categorical value omop id","variable concept code","variable concept name","variable omop id","additional context concept name","additional context concept code","additional context omop id","unit concept name","unit concept code","unit omop id","domain","visits","visit omop id","visit concept name","visit concept code"
"SumDiabetesAESeverity","Sum Diabetes AE-Severity adverse events severities","INT",,,,65,557,1,11,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Diabetes mellitus|Severity score|Total","snomed:73211009|snomed:278305009|snomed:255619001","201820|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumGoutAESeverity","Sum Gout AE-Severity adverse events severities","INT",,,,64,558,1,11,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Acute gout|Severity score|Total","snomed:770924008|snomed:278305009|snomed:255619001","36674930|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumHFAESeverity","Sum HF AE-Severity heart failure adverse event severity","INT",,,,405,217,1,28,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Heart failure|Severity score|Total","snomed:84114007|snomed:278305009|snomed:255619001","316139|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumHyperkalemiaAESeverity","Sum Hyperkalemia AE-Severity adverse events severities","INT",,,,130,492,1,7,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Hyperkalemia|Severity score|Total","snomed:14140009|snomed:278305009|snomed:255619001","434610|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumHypertensionAESeverity","Sum Hypertension AE-Severity adverse events severity","INT",,,,85,537,1,9,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Hypertensive disorder|Severity score|Total","snomed:38341003|snomed:278305009|snomed:255619001","316866|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumHypokalemiaAESeverity","Sum Hypokalemia AE-Severity adverse events severities","INT",,,,79,543,1,5,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Hypokalemia|Severity score|Total","snomed:43339004|snomed:278305009|snomed:255619001","437833|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumHypotensionAESeverity","Sum Hypotension AE-Severity adverse events severities","INT",,,,232,390,1,13,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Hypotensive episode|Severity score|Total","snomed:67763001|snomed:278305009|snomed:255619001","4285144|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumnonCVAESeverity","Sum non-CV AE-Severity non-cardiovascular adverse event","INT",,,,546,76,1,69,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"non-cardiovascular disease|Severity score|Total","icare:icv2000000021|snomed:278305009|snomed:255619001","2000000021|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumPsychiatricAESeverity","Sum Psychiatric AE-Severity adverse events severities","INT",,,,113,509,1,12,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Mental disorder|Severity score|Total","snomed:74732009|snomed:278305009|snomed:255619001","432586|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumRenalFailureAESeverity","Sum Renal Failure AE-Severity adverse events severeties","INT",,,,190,432,1,13,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Acute renal failure|Severity score|Total","loinc:LA27519-0|snomed:278305009|snomed:255619001","36210235|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumRheumaAESeverity","Sum Rheuma AE-Severity adverse events severities","INT",,,,171,451,1,16,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Rheumatism|Severity score|Total","snomed:396332003|snomed:278305009|snomed:255619001","138845|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumSVTAESeverity","Sum SVT AE-Severity supraventricular tachycardia adverse events severity","INT",,,,68,554,1,18,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Supraventricular tachycardia|Severity score|Total","snomed:6456007|snomed:278305009|snomed:255619001","4275423|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumTraumaFallAESeverity","Sum Trauma Fall AE-Severity adverse events severities","INT",,,,105,517,1,19,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Accidental fall|Severity score|Total","snomed:217082002|snomed:278305009|snomed:255619001","435991|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumUlcerDiseaseAESeverity","Sum Ulcer Disease AE-Severity adverse events severities","INT",,,,58,564,1,9,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Peptic ulcer|Severity score|Total","snomed:13200003|snomed:278305009|snomed:255619001","4027663|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumVascularAESeverity","Sum Vascular AE-Severity adverse events severities","INT",,,,49,573,1,13,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Vascular disorder|Severity score|Total","Snomed:27550009|snomed:278305009|snomed:255619001","443784|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumVTAESeverity","Sum VT AE-Severity ventricular tachycardia adverse events","INT",,,,51,571,1,12,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Ventricular tachycardia|Severity score|Total","Snomed:25569003|snomed:278305009|snomed:255619001","4103295|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"Supraventriculaireextrasystole","Supraventricular extrasystoly at baseline","INT",,"1=yes | 0=no",,620,2,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:63593006","Supraventricular premature beats",441872,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Supraventriculaireextrasystole_12","Supraventricular extrasystoly at visit12","INT",,"1=yes | 0=no",,430,192,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:63593006","Supraventricular premature beats",441872,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Supraventriculaireextrasystole_18","Supraventricular extrasystoly at visit18","INT",,"1=yes | 0=no",,395,227,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:63593006","Supraventricular premature beats",441872,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"SVTAEs","SVT Aes supraventricular tachycardia adverse events","INT",,,,622,0,0,4,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Supraventricular tachycardia","snomed:6456007",4275423,,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"Syncope","Syncope at baseline Y/N","INT",,"1=yes | 0=no",9,620,2,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:271594007","Syncope",135360,,,,,,,"Observation","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Syncope1","Syncope at visit1 Y/N","INT",,"1=yes | 0=no",9,559,63,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:271594007","Syncope",135360,,,,,,,"Observation","month 1",4081745,"follow-up 1 month","snomed:183623000"
"Syncope12","Syncope at Visit12 Y/N","INT",,"1=yes | 0=no",9,442,180,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:271594007","Syncope",135360,,,,,,,"Observation","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Syncope18","Syncope at Visit18 Y/N","INT",,"1=yes | 0=no",9,406,216,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:271594007","Syncope",135360,,,,,,,"Observation","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Syncope3","Syncope at visit3 Y/N","INT",,"1=yes | 0=no",9,519,103,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:271594007","Syncope",135360,,,,,,,"Observation","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"Syncope6","Syncope at visit6 Y/N","INT",,"1=yes | 0=no",9,487,135,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:271594007","Syncope",135360,,,,,,,"Observation","month 6",4103967,"follow-up 6 months","snomed:300042001"
"Synkope","History of syncope Y/N","INT",,"1=yes | 0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:271594007","Syncope",135360,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"SystmurmurMR","Systolic murmur at baseline","INT",,"0= no|1= soft|2= moderate|3= severe",9,610,12,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:31574009","Systolic murmur",4135718,,,,,,,"Observation","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TDIAlat","tissue Doppler imaging (TDI) A lateral at baseline","FLOAT",,,0,166,456,1,22,,,,,"icare:icv2000000009","A lateral,Doppler ultrasonography of heart tissue",2000000009,,,,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TDIAlat_12","tissue Doppler imaging (TDI) A lateral at visit12","FLOAT",,,0,,,,,,,,,"icare:icv2000000009","A lateral,Doppler ultrasonography of heart tissue",2000000009,,,,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TDIAlat_18","tissue Doppler imaging (TDI) A lat at visit18","FLOAT",,,0,,,,,,,,,"icare:icv2000000009","A lateral,Doppler ultrasonography of heart tissue",2000000009,,,,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"TDIARV","tissue Doppler imaging (TDI) A Rvight ventricalat baseline","FLOAT",,,0,115,507,2,24,,,,,"icare:icv2000000010","A right ventricular (RV), Doppler ultrasonography of heart tissue",2000000010,,,,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TDIARV_12","tissue Doppler imaging (TDI) A Right Ventricalat visit12","FLOAT",,,0,,,,,,,,,"icare:icv2000000010","A right ventricular (RV), Doppler ultrasonography of heart tissue",2000000010,,,,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TDIARV_18","tissue Doppler imaging (TDI) A RV at visit18","FLOAT",,,0,,,,,,,,,"icare:icv2000000010","A right ventricular (RV), Doppler ultrasonography of heart tissue",2000000010,,,,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"TDIAsept","tissue Doppler imaging (TDI) A septal at baseline","FLOAT",,,0,165,457,1,17.6000003814697,,,,,"icare:icv2000000011","A septal,Doppler ultrasonography of heart tissue",2000000011,,,,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TDIAsept_12","tissue Doppler imaging (TDI) A septal at visit12","FLOAT",,,0,,,,,,,,,"icare:icv2000000011","A septal,Doppler ultrasonography of heart tissue",2000000011,,,,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TDIAsept_18","tissue Doppler imaging (TDI) A sept at visit18","FLOAT",,,0,,,,,,,,,"icare:icv2000000011","A septal,Doppler ultrasonography of heart tissue",2000000011,,,,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"TDIElat","tissue Doppler imaging (TDI) E lateral at baseline","FLOAT",,,0,243,379,2,28.3999996185303,,,,,"icare:icv2000000019","E lateral,Doppler ultrasonography of heart tissue",2000000019,,,,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TDIElat_12","tissue Doppler imaging (TDI) E lateral at visit12","FLOAT",,,0,,,,,,,,,"icare:icv2000000019","E lateral,Doppler ultrasonography of heart tissue",2000000019,,,,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TDIElat_18","tissue Doppler imaging (TDI) E lat at visit18","FLOAT",,,0,,,,,,,,,"icare:icv2000000019","E lateral,Doppler ultrasonography of heart tissue",2000000019,,,,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"TDIERV","tissue Doppler imaging (TDI) E Right ventrical at baseline","FLOAT",,,0,173,449,2,27,,,,,"icare:icv2000000012","E right ventricular (RV),Doppler ultrasonography of heart tissue",2000000012,,,,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TDIERV_12","tissue Doppler imaging (TDI) E Right ventrical at visit12","FLOAT",,,0,,,,,,,,,"icare:icv2000000012","E right ventricular (RV),Doppler ultrasonography of heart tissue",2000000012,,,,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TDIERV_18","tissue Doppler imaging (TDI) E RV at visit18","FLOAT",,,0,,,,,,,,,"icare:icv2000000012","E right ventricular (RV),Doppler ultrasonography of heart tissue",2000000012,,,,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"TDIEsept","tissue Doppler imaging (TDI) E septal at baseline","FLOAT",,,0,248,374,1,16,,,,,"icare:icv2000000013","E septal,Doppler ultrasonography of heart tissue",2000000013,,,,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TDIEsept_12","tissue Doppler imaging (TDI) E septal at visit12","FLOAT",,,0,,,,,,,,,"icare:icv2000000013","E septal,Doppler ultrasonography of heart tissue",2000000013,,,,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TDIEsept_18","tissue Doppler imaging (TDI) E sept at visit18","FLOAT",,,0,,,,,,,,,"icare:icv2000000013","E septal,Doppler ultrasonography of heart tissue",2000000013,,,,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"TDISystlat","tissue Doppler imaging (TDI) lateral at baseline","FLOAT",,,0,246,376,2,25,,,,,"icare:icv200000064","Peak Doppler systolic|Lateral| ultrasonography of heart tissue",2000000064,,,,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TDISystlat_12","tissue Doppler imaging (TDI) lateral at visit12","FLOAT",,,0,,,,,,,,,"icare:icv200000064","Peak Doppler systolic|Lateral| ultrasonography of heart tissue",2000000064,,,,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TDISystlat_18","tissue Doppler imaging (TDI) lat at visit18","FLOAT",,,0,,,,,,,,,"icare:icv200000064","Peak Doppler systolic|Lateral| ultrasonography of heart tissue",2000000064,,,,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"TDISystRV","tissue Doppler imaging (TDI) Systolic Right Ventricalat baseline","FLOAT",,,0,173,449,3,25,,,,,"snomed:255236000","Peak systolic",4113137,"Right ventricular recording|Doppler ultrasonography of heart tissue","snomed:71869000|snomed:439858009","4215796|4208906",,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TDISystRV_12","tissue Doppler imaging (TDI) Systolic Right Ventricalat visit12","FLOAT",,,0,,,,,,,,,"snomed:255236000","Peak systolic",4113137,"Right ventricular recording|Doppler ultrasonography of heart tissue","snomed:71869000|snomed:439858009","4215796|4208906",,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TDISystRV_18","tissue Doppler imaging (TDI) Syst RV at visit18","FLOAT",,,0,,,,,,,,,"snomed:255236000","Peak systolic",4113137,"Right ventricular recording|Doppler ultrasonography of heart tissue","snomed:71869000|snomed:439858009","4215796|4208906",,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"TDISystsept","tissue Doppler imaging (TDI)Syst septal at baseline","FLOAT",,,0,249,373,1,22,,,,,"icare:icv2000000014","systolic septal, Doppler ultrasonography of heart tissue",2000000014,,,,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TDISystsept_12","tissue Doppler imaging (TDI)Systolic septal at visit12","FLOAT",,,0,,,,,,,,,"icare:icv2000000014","systolic septal, Doppler ultrasonography of heart tissue",2000000014,,,,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TDISystsept_18","tissue Doppler imaging (TDI)Syst sept at visit18","FLOAT",,,0,,,,,,,,,"icare:icv2000000014","systolic septal, Doppler ultrasonography of heart tissue",2000000014,,,,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"TI","tricuspid valve insufficiencyat baseline","INT",,"0 = no | 1 = trivial| 2=mild | 3=moderate | 4=severe",9,428,194,0,4,,"LOINC:LA32-8|snomed:162466003|snomed:255604002|snomed:1255665007|snomed:24484000","No|Symptom trivial|Mild|Moderate|Severe","45878245|4037114|4116992|37165778|4087703","snomed:111287006","Tricuspid valve regurgitation",4006971,"Echocardiography","snomed:40701008",4230911,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TI_12","tricuspid valve insufficiencyat visit12","INT",,"0 = no | 1 = trivial| 2=mild | 3=moderate | 4=severe",9,,,,,,"LOINC:LA32-8|snomed:162466003|snomed:255604002|snomed:1255665007|snomed:24484000","No|Symptom trivial|Mild|Moderate|Severe","45878245|4037114|4116992|37165778|4087703","snomed:111287006","Tricuspid valve regurgitation",4006971,"Echocardiography","snomed:40701008",4230911,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TI_18","tricuspid valve insufficiency at visit18","INT",,"0 = no | 1 = trivial| 2=mild | 3=moderate | 4=severe",9,,,,,,"LOINC:LA32-8|snomed:162466003|snomed:255604002|snomed:1255665007|snomed:24484000","No|Symptom trivial|Mild|Moderate|Severe","45878245|4037114|4116992|37165778|4087703","snomed:111287006","Tricuspid valve regurgitation",4006971,"Echocardiography","snomed:40701008",4230911,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
