"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","categorical value concept code","categorical value concept name","categorical value omop id","variable concept code","variable concept name","variable omop id","additional context concept name","additional context concept code","additional context omop id","unit concept name","unit concept code","unit omop id","domain","visits","visit omop id","visit concept name","visit concept code"
"f10_NITRATI","Nitrates at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C01DA","Organic nitrates",21600316,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_NYHA","NYHA Class at 3 year follow up","INT",,"2 = NYHA class I | 3 = NYHA class II | 4 = NYHA class III | 5 = NYHA class IV",1,4617,2358,2,5,,"snomed:420300004| snomed:421704003| snomed:420913000| snomed:422293003","New York Heart Association Classification - Class I| New York Heart Association Classification - Class II| New York Heart Association Classification - Class III| New York Heart Association Classification - Class IV","4220607| 4226789| 4227345| 4228881","snomed:420816009","new york heart association classification",4223299,,,,,,,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_OLIVA","Olive oil at 3 year follow up","INT",,"2 = never | 3 = sometimes | 4 = frequently | 5 = on a regular basis",1,4685,2290,2,5,,"LOINC:LA6270-8| LOINC:LA10082-8| LOINC:LA6482-9| SNOMED:307430002","Never| sometimes| frequently| regular frequency","45876662| 45882528| 45883983| 4146463","snomed:41834005","Olive oil",4216445,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ONDEQ","Pathological Q waves at 3 year follow up","INT",,"0 = No | 1 = Yes",,4268,2511,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:164918000","Pathological Q wave",4065387,,,,,,,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_OPENSTAT","Statins open labeled at 3 year follow up","INT",,"2=No | 3=Yes",1,4809,2166,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C10AA","hmg-coa reductase inhibitor",21601855,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_PAD","Diastolic blood pressure (mmHg) at 3 year follow up","FLOAT","mmHg",,,4482,2493,30,130,,,,,"loinc:8462-4","Diastolic blood pressure",3012888,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_PAS","Systolic blood pressure (mmHg) at 3 year follow up","FLOAT","mmHg",,,4483,2492,70,210,,,,,"loinc:8480-6","Systolic blood pressure",3004249,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_PESCE","Fish at 3 year follow up","INT",,"2 = never | 3 = once a week | 4 = 2 times a week | 5 = 3+ times a week",1,4685,2290,2,5,,"LOINC:LA6270-8| LOINC:LA26461-6| SNOMED:229800002| LOINC:LA6396-1","Never| once a week| twice weekly| Three or more times per week","45876662|42531017| 4047143| 45877752","snomed:735971005","Fish",42539493,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_PESOATT","Weight (kg) at 3 year follow up","FLOAT","Kilogram",,,4523,2452,37,170,,,,,"loinc:29463-7","Body weight",3025315,,,,"kilogram","ucum:kg",9529,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_POTASSIO","Serum potassium (mmol/L) at 3 year follow up","FLOAT","mmol/L",,,4082,2893,2.4,7.7,,,,,"loinc:2823-3","Potassium [Moles/volume] in Serum or Plasma",3023103,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_RAMIP","Ramipril at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:35296","Ramipril",1334456,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_RITMOPM","Rhythm from pacemaker at 3 year follow up","INT",,"0 = No | 1 = Yes",,4268,2511,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:10370003","Rhythm from artificial pacing",4304202,,,,,,,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_SARTANI","Sartans at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C09CA","""Angiotensin II receptor blockers (ARBs), plain""",21601823,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_SEMI","Seed oil at 3 year follow up","INT",,"2 = never | 3 = sometimes | 4 = frequently | 5 = on a regular basis",1,4685,2290,2,5,,"LOINC:LA6270-8| LOINC:LA10082-8| LOINC:LA6482-9| SNOMED:307430002","Never| sometimes| frequently| regular frequency","45876662| 45882528| 45883983| 4146463","snomed:21847005","Oil",4071021,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_SILDENAF","Sildenafil at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","Rxnorm:136411","Sildenafil",1316262,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_SPECNO","If alcohol NO type of non-consumption at 3 year follow up","INT",,"2 = NO | 3 = PAST | 4 = NEVER",1,1500,5475,2,4,,"LOINC:LA32-8|LOINC:LA28393-9|LOINC:LA6270-8","No|Former user|never","45878245|36307819|45876662","snomed:105542008","non - drinker",4022664,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_SPIRONO","Spironolactone at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:9997","Spironolactone",970250,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_SUPERAL","Spirits (if alcohol YES) at 3 year follow up","INT",,"2 = NO | 3 = sometimes | 4 = 1-2 glasses a day | 5 = 3-4 glasses a day | 6 = 5+ glasses a day",1,3184,3791,2,4,,"LOINC:LA32-8| LOINC:LA10082-8| LOINC:LA26462-4| SNOMED:396112008| loinc:LA13858-8","No| sometimes| 1 or 2 times per day|  Three to four times a day| 5 or more times per day","45878245| 45882528| 42530681| 4244842| 45882530","snomed:6524003","Distilled spirits",4275752,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_TERAORMO","Hormone Replacement Therapy at 3 year follow up","INT",,"2=No | 3=Yes",1,4810,2165,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:266717002","Hormone Replacement Therapy",4141760,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_TIAZIDI","Thiazides at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:860766002","Thiazides",3655254,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_TRAND","Trandolapril at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:38454","Trandolapril",1342439,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_TRIGLI","Triglycerides (mg/dl) at 3 year follow up","FLOAT","mg/dl",,,4098,2877,15,1218,,,,,"loinc:14927-8","Triglyceride [Moles/volume] in Serum or Plasma",3025839,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_UALT","Upper limit ALT (U/L) at 3 year follow up","FLOAT","U/L",,,4176,2799,22,72,,,,,"loinc:76625-3","Alanine aminotransferase [Enzymatic activity/volume] in Blood",46235106,"Upper limit of reference range","snomed:371933006",4162853,"unit per liter","ucum:[U]/L",8645,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_UAST","Upper limit AST (U/L) at 3 year follow up","FLOAT","U/L",,,4176,2799,19,66,,,,,"loinc:1920-8","Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma",3013721,"Upper limit of reference range","snomed:371933006",4162853,"unit per liter","ucum:[U]/L",8645,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_UCKTOT","Upper limit CK total (U/L) at 3 year follow up","FLOAT","U/L",,,4176,2799,70,397,,,,,"loinc:2157-6","creatine kinase [enzymatic activity/volume] in serum or plasma",3007220,"Upper limit of reference range","snomed:371933006",4162853,"unit per liter","ucum:[U]/L",8645,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_URICE","Uricemia (mg/dl) at 3 year follow up","FLOAT","mg/dl",,,3956,3019,0.77,17.5,,,,,"loinc:3084-1","urate [mass/volume] in serum or plasma",3037556,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_VALUECG","ECG evaluation at 3 year follow up","INT",,"2 = normal | 3 = abnormal",1,4268,2511,2,3,,"snomed:17621005|snomed:263654008","Normal|Abnormal","4069590|4135493","loinc:LP149975-7","ECG",1011679,"evaluation","snomed:723051000000101",44803879,,,,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_VERAP","Verapamil at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:11170","Verapamil",1307863,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_VERCOTTA","Cooked vegetables at 3 year follow up","INT",,"2 = never | 3 =2-3 times a week | 4 = once a day | 5= >1 times a day",1,4685,2290,2,5,,"SNOMED:444841000124107| LOINC:LA26463-2| LOINC:LA13897-6| SNOMED:1411000175107","Never| 2 or 3 times per week| once a day| more than once a day","763692| 42531019| 45876378| 761069","snomed:444011000124102","Cooked vegetables",763625,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_VERCRUDA","Raw vegetables at 3 year follow up","INT",,"2 = never | 3 =2-3 times a week | 4 = once a day | 5= >1 times a day",1,4685,2290,2,5,,"SNOMED:444841000124107| LOINC:LA26463-2| LOINC:LA13897-6| SNOMED:1411000175107","Never| 2 or 3 times per week| once a day| more than once a day","763692| 42531019| 45876378| 761069","snomed:314115004","Raw vegetables",4193035,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_VINO","Wine (if alcohol YES) at 3 year follow up","INT",,"2 = NO | 3 = sometimes | 4 = 1-2 glasses a day | 5 = 3-4 glasses a day | 6 = 5+ glasses a day",1,3184,3791,2,6,,"LOINC:LA32-8| LOINC:LA10082-8| LOINC:LA26462-4| SNOMED:396112008| loinc:LA13858-8","No| sometimes| 1 or 2 times per day|  Three to four times a day| 5 or more times per day","45878245| 45882528| 42530681| 4244842| 45882530","snomed:35748005","Wine",4262278,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f11_ALCOOL","Alcohol at 42 month follow-up","INT",,"2 = NO | 3 = YES",1,3695,3280,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| yes","45878245| 45877994","snomed:219006","Current drinker",4074035,,,,,,,"Observation","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ALLOPURI","Allopurinol at 42 month follow-up","INT",,"2=No | 3=Yes",1,3789,3186,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:519","Allopurinol",1167322,,,,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ALTACE","other ACE-inhibitor at 42 month follow-up","INT",,"2=No | 3=Yes",1,3788,3187,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C09AA","""ACE inhibitors, plain""",21601784,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ALTANO","Other ECG abnormality at 42 month follow-up","INT",,"0 = No | 1 = Yes",,3336,3443,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","loinc:LA24621-7","Abnormal ECG",36311174,,,,,,,"Measurement","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ALTDIU","Other diuretics at 42 month follow-up","INT",,"2=No | 3=Yes",1,3790,3185,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C03","DIURETICS",21601461,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ALTROARI","Other antiarrhythmic agent at 42 month follow-up","INT",,"2=No | 3=Yes",1,3788,3187,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C01B","ANTIARRHYTHMICS, CLASS I AND III",21600248,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ALTROBB","Other beta blocker at 42 month follow-up","INT",,"2=No | 3=Yes",1,3789,3186,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C07A","BETA BLOCKING AGENTS",21601665,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ALTROCA","Other calcium antagonist at 42 month follow-up","INT",,"2=No | 3=Yes",1,3787,3188,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C08C","SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS",21601745,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ALTRODIL","Other vasodilator at 42 month follow-up","INT",,"2=No | 3=Yes",1,3788,3187,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:372787008","Vasodilator",4158258,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_AMIODAR","Amiodarone at 42 month follow-up","INT",,"2=No | 3=Yes",1,3788,3187,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:703","Amiodarone",1309944,,,,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_AMLOD","Amlodipine at 42 month follow-up","INT",,"2=No | 3=Yes",1,3787,3188,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:17767","Amlodipine",1332418,,,,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ANTIAGGR","Other antiaggregants at 42 month follow-up","INT",,"2=No | 3=Yes",1,3789,3186,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:840595002","Platelet aggregation inhibitor therapy",3655005,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ANTICOAG","Oral anticoagulants at 42 month follow-up","INT",,"2=No | 3=Yes",1,3790,3185,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:B01A","ANTITHROMBOTIC AGENTS",21600961,,,,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ANTIDEPR","Antidepressants at 42 month follow-up","INT",,"2=No | 3=Yes",1,3789,3186,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:N06A","antidepressants",21604686,,,,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ASA","Acetylsalicylic acid at 42 month follow-up","INT",,"2=No | 3=Yes",1,3790,3185,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:1191","Aspirin",1112807,,,,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_ATENO","Atenolol at 42 month follow-up","INT",,"2=No | 3=Yes",1,3789,3186,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:1202","Atenolol",1314002,,,,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_BBRANCA","Bundle branch block at 42 month follow-up","INT",,"0 = No | 1 = Yes",,3336,3443,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:6374002","Bundle branch block",313791,,,,,,,"Measurement","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_BENZOD","Benzodiazepine at 42 month follow-up","INT",,"2=No | 3=Yes",1,3790,3185,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:N05BA","Benzodiazepine derivatives",21604565,,,,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_BIRRA","Beer (if alcohol YES) at 42 month follow-up","INT",,"2 = NO | 3 = sometimes | 4 = 1-2 glasses a day | 5 = 3-4 glasses a day | 6 = 5+ glasses a day",1,2459,4516,2,6,,"LOINC:LA32-8| LOINC:LA10082-8| LOINC:LA26462-4| SNOMED:396112008| loinc:LA13858-8","No| sometimes| 1 or 2 times per day|  Three to four times a day| 5 or more times per day","45878245| 45882528| 42530681| 4244842| 45882530","snomed:53410008","Beer",4201587,,,,,,,"Observation","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_BISOPRO","Bisoprolol at 42 month follow-up","INT",,"2=No | 3=Yes",1,3789,3186,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:19484","Bisoprolol",1338005,,,,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_BURRO","Butter at 42 month follow-up","INT",,"2 = never | 3 = sometimes | 4 = frequently | 5 = on a regular basis",1,3696,3279,2,5,,"LOINC:LA6270-8| LOINC:LA10082-8| LOINC:LA6482-9| SNOMED:307430002","Never| sometimes| frequently| regular frequency","45876662| 45882528| 45883983| 4146463","snomed:226888007","Butter",4024776,,,,,,,"Observation","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_CAFFE","Coffee at 42 month follow-up","INT",,"2 = never | 3 = 1-2 cups a day | 4 = 3-4 cups a day | 5 = 5+ cups a day",1,3695,3280,2,5,,"SNOMED:444841000124107| SNOMED:396107007| SNOMED:396112008| loinc:LA13858-8","Never| One to two times a day| Three to four times a day| 5 or more times per day","763692| 4245244| 4244842| 45882530","snomed:29263009","Coffee",4162308,,,,,,,"Observation","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_CAPTO","Captopril at 42 month follow-up","INT",,"2=No | 3=Yes",1,3788,3187,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:1998","Captopril",1340128,,,,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_CARVE","Carvedilol at 42 month follow-up","INT",,"2=No | 3=Yes",1,3789,3186,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:20352","Carvedilol",1346823,,,,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_CHEESE","Cheese at 42 month follow-up","INT",,"2 = never | 3 =2-3 times a week | 4 = once a day | 5= >1 times a day",1,3696,3279,2,5,,"SNOMED:444841000124107| LOINC:LA26463-2| LOINC:LA13897-6| SNOMED:1411000175107","Never| 2 or 3 times per week| once a day| more than once a day","763692| 42531019| 45876378| 761069","snomed:102264005","Cheese",4008485,,,,,,,"Observation","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DALTACE","Dose other ACE-inhibitor (mg) at 42 month follow-up","FLOAT","mg",,,287,6688,2,120,,,,,"atc:C09AA","""ACE inhibitors, plain""",21601784,"Dosage|Other","snomed:260911001|snomed:74964007","4118853|9177","milligram","ucum:mg",8576,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DATAECG","ECG date at 42 month follow-up","DATETIME","dd-mm-yyyy",,,3336,3443,01/09/06,01/17/08,,,,,"loinc:LP149975-7","ECG",1011679,"Date of procedure","snomed:439272007",4232096,,,,"Observation_period","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DATENO","Dose Atenolol (mg) at 42 month follow-up","FLOAT","mg",,,49,6926,12.5,100,,,,,"rxnorm:1202","Atenolol",1314002,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DBISOPRO","Dose Bisoprolol (mg) at 42 month follow-up","FLOAT","mg",,,552,6423,1.25,12.5,,,,,"rxnorm:19484","Bisoprolol",1338005,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DCAPTO","Dose Captopril (mg) at 42 month follow-up","FLOAT","mg",,,76,6899,5,150,,,,,"rxnorm:1998","Captopril",1340128,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DCARVE","Dose Carvedilol (mg) at 42 month follow-up","FLOAT","mg",,,2130,4845,1562,100,,,,,"rxnorm:20352","Carvedilol",1346823,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DEBMUSCO","Muscle weakness at 42 month follow-up","INT",,"2 = never | 3 = sometimes | 4 = often | 5 = always",1,3558,3417,2,5,,"LOINC:LA6270-8| LOINC:LA10082-8| LOINC:LA10044-8| LOINC:LA9933-8","Never| sometimes| often| always","45876662| 45882528| 45884455| 45882536","snomed:26544005","Muscle weakness",79908,,,,,,,"Measurement","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DENALA","Dose Enalapril (mg) at 42 month follow-up","FLOAT","mg",,,908,6067,1,40,,,,,"rxnorm:3827","Enalapril",1341927,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DESALTAC","Description other ACE-inhibitor at 42 month follow-up","STR",,,,287,6688,,,,,,,"atc:C09AA","""ACE inhibitors, plain""",21601784,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DESALTAR","Description other antiarrhythmic agent at 42 month follow-up","STR",,,,28,6947,,,,,,,"atc:C01B","ANTIARRHYTHMICS, CLASS I AND III",21600248,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DESALTBB","Description Other beta blocker at 42 month follow-up","STR",,,,54,6921,,,,,,,"atc:C07A","BETA BLOCKING AGENTS",21601665,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DESALTCA","Description other calcium antagonist at 42 month follow-up","STR",,,,68,6907,,,,,,,"atc:C08C","SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS",21601745,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DESALTRD","Description other vasodilator at 42 month follow-up","STR",,,,101,6874,,,,,,,"snomed:372787008","Vasodilator",4158258,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DESCANO","Description of other ECG abnormality at 42 month follow-up","STR",,,,919,6056,,,,,,,"loinc:LA24621-7","Abnormal ECG",36311174,"Description","loinc:LP6800-9",1029623,,,,"Observation","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
"f11_DESCOPEN","Open labeled statins: description at 42 month follow-up","STR",,,,1044,5931,,,,,,,"atc:C10AA","hmg-coa reductase inhibitor",21601855,"Description","loinc:LP6800-9",1029623,,,,"Drug_Exposure","Visit11/42months",2000000002,"follow-up 42 months","icare:icv2000000002"
